,participant,set,ID,IDe,MT,d,w,D,W
1791,4,49,6.016808287686554,6.367487490948389,0.9599999999999973,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1792,4,49,6.016808287686554,6.367487490948389,1.0299999999999976,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1793,4,49,6.016808287686554,6.367487490948389,1.2199999999999989,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1794,4,49,6.016808287686554,6.367487490948389,0.9400000000000013,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1795,4,49,6.016808287686554,6.367487490948389,1.0599999999999987,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1796,4,49,6.016808287686554,6.367487490948389,1.019999999999996,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1797,4,49,6.016808287686554,6.367487490948389,1.0,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1798,4,49,6.016808287686554,6.367487490948389,0.8599999999999994,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1799,4,49,6.016808287686554,6.367487490948389,0.990000000000002,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1800,4,49,6.016808287686554,6.367487490948389,0.9699999999999989,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1801,4,49,6.016808287686554,6.367487490948389,1.0599999999999952,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
1802,4,49,6.016808287686554,6.367487490948389,1.0599999999999952,212.02882483370288,3.325942350332594,7.633037694013304,1.1973392461197339
